3697,"mediterranean,falafel,onli,deliveroo,ticket,restaur,bretch,kefraya"
3705,"american,guilti,pleasur,chicken,milkshak,cheezi,chicken,cheddar,chees,tomato,onion,lettuc,secret,sauc,serv,bun"
3706,"halal,hommo,pure,poi,chich,huil,ssame,citron"
3707,"bistro,guilti,pleasur,great,for,lunch,pasta,cheesi,chicken,with,salad,and,fri"
3708,"british,breakfast,egg,big,flavour,small,price,smoke,salmon,spinach,scottish,premium,smoke,salmon,and,babi,spinach"
3709,"british,breakfast,egg,big,flavour,small,price,pineappl,sunset,pineappl,peach,papaya"
3713,"ramen,big,flavour,small,price,perfect,for,share,kiga,pollo,pato"
3715,"middl,eastern,mediterranean,salad,healthi,food,halal,the,trio,levant,wrap,dip,packag,yummi,trio,chicken,and,falafel,wrap,these,wrap,each,with,their,own,uniqu,flavour,and,come,serv,buffet,style,with,spici,hummu,dip,and,corn,nacho,all,wrap,accompani,with,dip,hummu,chickpea,chili,oil,lemon"
3716,"indian,asian,cream,the,crop,sandwich,chicken,ciabatta,grill,chicken,chipotl,mayonnais,avocado,tomato,chees"
3717,"indian,asian,cream,the,crop,sandwich,tuna,and,sweet,corn,panini,slice,cucumb,tuna,sweet,corn,light,mayonnais"
3723,"halal,plat,chawarma,mixt,buf,poulet,servi,avec,hommo,moutab,taboul,pain"
3724,"halal,plat,kafta,brochett,kafta,poulet,kafta,viand,servi,avec,hommo,salad,daubergin,crme,dail,taboul,batata,harra,pain"
3727,"bistro,guilti,pleasur,great,for,lunch,pasta,grand,palai,cabernet,sauvignon,bordeaux,franc,tower,club,wine,award,gold,awardvarietalcabernet,sauvignon,deep,red,colour,the,nose,reveal,fruit,aroma,while,the,palat,there,are,sensat,soft,and,relvet"
3728,"bistro,guilti,pleasur,great,for,lunch,pasta,meerea,park,xyz,shiraz,hunter,valley,australia,amex,tower,club,wine,award,silver,awardbright,crimson,colour,the,addit,stem,and,viognier,the,ferment,further,enhanc,the,fragranc,red,berri,fruit,mediumbodi,with,hint,fruiti,oak,subtl,and,the,tannin,are,fine,and,soft"
3729,"burger,rib,guilti,pleasur,bbq,pork,rib,our,belli,rib,are,dri,rub,slow,pit,smoke,then,with,our,origin,bourbon,bbq,sauc,chipotl,lime,glaze,origin,chipotl,sauc"
3735,"japanes,fish,perfect,for,share,sashimi,aburi,shake,ikura,cort,laminado,salmn,aburi,con,ikura,salsa,ponzu"
3736,"middl,eastern,mediterranean,salad,healthi,food,halal,the,trio,levant,wrap,dip,yummi,trio,chicken,and,falafel,wrap,these,wrap,each,with,their,own,uniqu,flavour,and,come,serv,buffet,style,with,spici,hummu,dip,and,corn,nacho,all,wrap,accompani,with,dip,hummu,chickpea,chili,oil,lemon"
3737,"mezz,big,flavour,small,price,wrap,bbq,lamb,shawarma,plate,marin,pull,lamb,serv,with,fri,tomato,onion,homemad,garlic,sauc,and,salad,includ,hummu,and,pesto,hummu"
3738,"mezz,big,flavour,small,price,wrap,bbq,chicken,kofta,plate,chargril,marin,minc,chicken,serv,with,chargril,onion,and,tomato,garlic,sauc,and,salad,includ,hummu,and,pesto,hummu"
3739,"mezz,big,flavour,small,price,wrap,bbq,lamb,kofta,plate,chargril,marin,minc,lamb,serv,with,chargril,onion,and,tomato,homemad,garlic,sauc,wild,cucumb,and,salad,includ,hummu,and,tzatziki"
3745,"bistro,guilti,pleasur,great,for,lunch,pasta,smoke,salmon,salad,with,spanish,onion,caper,cherri,tomato,mix,asian,green,finish,with,pommeri,honey,mustard"
3747,"british,breakfast,egg,big,flavour,small,price,poach,egg,toast,free,rang,poach,egg,countri,white,sourdough,toast"
3748,"british,breakfast,egg,big,flavour,small,price,gluten,free,chicken,classic,grill,chicken,breast,leaf,salad,tomato,mayonnais,brioch,style,gluten,free,bun"
3749,"japanes,fish,perfect,for,share,crassostrea,ostra,japonesa,con,salsa,ostra"
3750,"japanes,fish,perfect,for,share,sweet,corn,tuna,atn,con,maz,salsa,mayo"
3753,"indian,asian,cream,the,crop,sandwich,classic,ceasar,salad,romain,lettuc,parmesan,chees,anchovi,dress"
3754,"indian,asian,cream,the,crop,sandwich,thai,beef,salad,grill,beef,cucumb,tomato,onion,tamarind"
3761,"american,guilti,pleasur,chicken,milkshak,chicken,bowl,mix,green,salad,with,melt,cheddar,chees,red,onion,cherri,tomato,with,honey,mustard,secret,sauc,the,side,gluten,free"
3764,"american,onli,deliveroo,most,love,burger,guilti,pleasur,cheeseburg,doubl,patti,with,american,chees"
3765,"american,onli,deliveroo,most,love,burger,guilti,pleasur,cheeseburg,doubl,patti,with,american,chees"
3768,"british,breakfast,egg,big,flavour,small,price,ilyass,turkish,breakfast,free,rang,egg,turkish,spici,salami,halloumi,mushroom,fresh,tomato,cucumb,oliv,granari,toast"
3769,"orient,bbq,onli,deliveroo,khiarschur,eingelegt,salzgurken"
3770,"orient,bbq,onli,deliveroo,ghormesabzi,sauc,verschiedenen,krutern,getrockneten,limetten,roten,bohnen,und,lammfleisch"
3771,"orient,bbq,onli,deliveroo,gheim,bademdjan,sauc,linsen,tomaten,getrockneten,limetten,gebraten,aubergin,und,lammfleisch"
3772,"orient,bbq,onli,deliveroo,mast,gerdu,joghurt,mit,gurk,minz,walnssen,und,rosinen"
3773,"mediterranean,falafel,onli,deliveroo,ticket,restaur,assiett,cdre,hor,duvr,vari,mezz,froid,chaud,choisi,par,chef"
3774,"middl,eastern,mediterranean,salad,healthi,food,halal,small,guacamol,falafel,salad,veggi,tabbouleh,side,salad,one,pitta,bread,allergen,sesam,dairi,pitta,bread,contain,gluten,gluten,free,option,avail"
3783,"burger,rib,guilti,pleasur,vegan,burger,vegan,patti,top,with,dairi,and,lactos,free,chees,meat,free,bacon,pickl,lettuc,tomato,and,serv,gluten,free,bun"
3787,"burger,rib,guilti,pleasur,gordon,lambsi,lamb,patti,red,pepper,roast,courgett,and,coriand,slaw,feta,chees,lettuc,tomato,hummu,chilli,jam"
3791,"british,breakfast,egg,big,flavour,small,price,medi,deli,grill,halloumi,mediterranean,grill,veget,spici,chilli,pesto"
3792,"british,breakfast,egg,big,flavour,small,price,fishi,pistachio,finger,msc,certifi,fish,finger,mix,leaf,salad,tartar,sauc"
3794,"japanes,fish,perfect,for,share,hot,phila,salmn,con,salmn,futomaki,tempura,queso,cremoso,salsa,okonomiyaki"
3797,"american,guilti,pleasur,chicken,milkshak,littl,bacon,grill,bacon,secret,sauc"
3798,"halal,formul,chawarma,chich,taouk,sandwich,chawarma,une,boisson,choix,baklawa"
3799,"halal,formul,chawarma,makaneek,sandwich,chawarma,une,boisson,choix,baklawa"
3800,"sandwich,burger,salad,vegetarian,rib,salad,met,gerookt,noors,zalm,pasta,riso,komkomm,rode,yoghurtlimoendress"
3804,"british,breakfast,egg,big,flavour,small,price,nake,chicken,grill,chicken,with,mediterranean,forest,oregano"
3805,"japanes,fish,perfect,for,share,spici,shake,picant,uramaki,aguac,tempurizado,con,tartar,salmn,aceit,picant,cebollino"
3806,"japanes,fish,perfect,for,share,kofu,shake,salmn,aguac,mayonesa,wasabi,envuelto,ssamo"
3810,"mezz,big,flavour,small,price,wrap,bbq,fattoush,salad,mix,middl,eastern,salad,with,fri,flat,bread,with,oliv,oil,lemon,juic,and,sumac,dress"
3812,"sandwich,burger,salad,vegetarian,rib,vegetarisch,pasta,penn,pasta,vers,groenten,citroen,dillesau,noten"
3815,"british,breakfast,egg,big,flavour,small,price,koft,meatbal,lamb,and,beef,minc,season,with,salt,pepper,and,parsley"
3816,"japanes,fish,perfect,for,share,nigiri,aburi,bola,arroz,cubiera,langostino,aburi,salsa,koikoi"
3817,"japanes,fish,perfect,for,share,nigiri,managatsuo,bola,arroz,cubiera,pescado,mantequilla,con,trufa,negra"
3818,"mediterranean,falafel,onli,deliveroo,ticket,restaur,arayess,lahmeh,farc,viand,dan,pain,cuit,four"
3819,"mediterranean,falafel,onli,deliveroo,ticket,restaur,chawarma,buf,servi,avec,mezz,froid"
3822,"indian,asian,cream,the,crop,sandwich,spaghetti,choos,sauc,from,alfredo,bolognes,tomato,sauc"
3823,"indian,asian,cream,the,crop,sandwich,rosemari,chicken,roast,root,veget,truffl,oil,mash,potato"
3824,"indian,asian,cream,the,crop,sandwich,biryani,lamb,prawn,chicken,veget"
3825,"halal,ail,poulet,ail,coriandr"
3835,"orient,bbq,onli,deliveroo,supp,djo,gerstensupp,nach,persisch,art,mit,hhnchen"
3837,"ramen,big,flavour,small,price,perfect,for,share,empanadilla,gamba"
3838,"mediterranean,falafel,onli,deliveroo,ticket,restaur,kefraya,arak"
3843,"halal,labn,yaourt,lait,vach,natur,lail"
3844,"bistro,guilti,pleasur,great,for,lunch,pasta,saut,bitter,gourd,with,prawn,serv,with,rice,garlic,onion,and,tomato"
3845,"bistro,guilti,pleasur,great,for,lunch,pasta,the,lane,block,chardonnay,adelaid,hill,australia,uob,tower,club,wine,award,silver,award,brilliant,shine,white,green,hue,lift,orang,blossom,intens,white,peach,butter,hot,roll,rich,orchard,fruit,citru,cream,fraich,textur,linger,lime,infus,acid"
3846,"bistro,guilti,pleasur,great,for,lunch,pasta,meerea,park,xyz,chardonnay,hunter,valley,australia,uob,tower,club,wine,award,silver,awardth,uob,tower,club,wine,award,silver,award,invit,nose,melon,peach,and,cashew,nut,with,subtl,spici,oakth,palat,rich,stonefruit,flavour,well,manag,oak,and,precis,acid"
3847,"british,breakfast,egg,big,flavour,small,price,ham,chees,tomato,wiltshir,ham,grate,cheddar,chees,and,tomato"
3848,"british,breakfast,egg,big,flavour,small,price,rasberri,heaven,rasberri,mango,blueberri,appl"
3856,"mediterranean,falafel,onli,deliveroo,ticket,restaur,mezz,pour,personn,assorti,hor,duvr,chaud,froid,choisi,par,chef"
3870,"bistro,guilti,pleasur,great,for,lunch,pasta,chateau,laffitt,carcasset,bordeaux,franc,variet,cabernetsauvignon,merlot,intens,colour,with,purplebluish,crimson,highlight,entic,nose,blend,ripeblack,fruit,and,oak,note,with,mocha,accent,full,mouthfeel,with,nice,restrain,concentr,savouri,refin,tannin,and,fresh,closelyintegr,across,the,plate"
3871,"bistro,guilti,pleasur,great,for,lunch,pasta,molleda,ghm,zaragoza,spain,uob,tower,club,wine,award,gold,awardvariet,grenach,rubi,with,purpl,shade,highli,complex,aroma,characterist,the,garnachavarieti,citric,black,pepper,and,rosemari,with,subtl,trace,spice,and,cocoa,intens,sophist,and,fullbodi"
3872,"bistro,guilti,pleasur,great,for,lunch,pasta,moletto,casisa,cabernet,veneto,itali,variet,cabernet,sauvignonthi,wine,bright,intens,rubi,red,colour,rich,nose,with,note,red,berriesit,full,bodi,well,structur,balanc,linger,the,mouth"
3880,"british,breakfast,egg,big,flavour,small,price,juici,water,lemon,lime"
3881,"mediterranean,falafel,onli,deliveroo,ticket,restaur,hommo,pure,poi,chich,crme,ssame,citron"
3882,"mediterranean,falafel,onli,deliveroo,ticket,restaur,moutabb,pure,daubergin,crme,ssame,citron"
3883,"mediterranean,falafel,onli,deliveroo,ticket,restaur,mezz,royal,assorti,hor,duvr,chaud,froid,choisi,par,chef"
3886,"middl,eastern,mediterranean,salad,healthi,food,halal,super,food,chicken,quinoa,salad,box,superfood,salad,box,with,quinoa,lettuc,base,top,with,guacamol,tomato,coriand,salsa,sweet,potato,falafel,greek,tzatziki,and,saute,chicken,light,tomato,sauc"
3887,"middl,eastern,mediterranean,salad,healthi,food,halal,the,trio,levant,wrap,dip,packag,yummi,trio,chicken,and,falafel,wrap,these,wrap,each,with,their,own,uniqu,flavour,and,come,serv,buffet,style,with,spici,hummu,dip,and,corn,nacho,all,wrap,accompani,with,dip,hummu,chickpea,chili,oil,lemon"
3888,"middl,eastern,mediterranean,salad,healthi,food,halal,vegetarian,quinoa,buffet,with,dip,peopl,consist,larg,share,bowl,our,new,minti,quinoa,salad,quinoa,fresh,garden,pea,fresh,mint,parsley,feta,chees,sundri,tomato,jalapeno,zatar,oliv,oil,freshli,made,hummu,with,chickpea,and,guacamol,salad,with,jalapeno,spici,chili,sauc,all,accompani,with,bowl,tortilla,chip,and,bowl,carrot,cucumb,stick,brown,pitta,bread,per,person,ideal,dip,your,hummu,guacamol,spici,chilli,sauc"
3890,"mezz,big,flavour,small,price,wrap,bbq,meatbal,tagin,medium,spice,moroccan,meatbal,cook,with,moroccan,mix,spice,and,fresh,herb,full,flavour,serv,with,cou,cou,rice"
3895,"british,breakfast,egg,big,flavour,small,price,mediterenian,medley,halloumi,avacodo,tomato"
3896,"british,breakfast,egg,big,flavour,small,price,scrambl,egg,toast,free,rang,scrambl,egg,countri,white,sourdough,toast"
3897,"british,breakfast,egg,big,flavour,small,price,scrambl,egg,toast,with,salmon,and,mash,avocado,free,rang,scrambl,egg,countri,white,sourdough,toast"
3898,"japanes,fish,perfect,for,share,okonomiyaki,pizza,estilo,japon,con,cansalada,col,salsa,okonomiyaki,mayonesa"
3899,"japanes,fish,perfect,for,share,miso,foie,kamo,magret,pato,con,salsa,miso,foie"
3900,"japanes,fish,perfect,for,share,katsu,curri,tira,cerdo,rebozada,con,arroz,blanco,curri"
3901,"japanes,fish,perfect,for,share,azpilicueta,crianza,tempranillo,graciano,mazuelo,rioja"
3902,"orient,bbq,onli,deliveroo,kuku,sabzi,pfannekuchen,gems,eiern,und,verschiedenen,krutern"
3903,"orient,bbq,onli,deliveroo,mirza,ghasemi,gegrillt,aubergin,mit,eiern,und,knoblauch,einer,tomatensauc"
3904,"orient,bbq,onli,deliveroo,kaschk,badamdjan,gebraten,auberginen,serviert,mit,molk,und,gersteten,zwiebeln"
3910,"american,guilti,pleasur,chicken,milkshak,caesar,salad,romain,lettuc,garlic,herb,crouton,shave,parmesan,caesar,sauc,caesar,salad,contain,milk,gluten,wheat,and,trace,soya,caesar,dress,contain,fish,milk,celeri,mustard,egg,gluten,wheat,and,barley"
3915,"sandwich,burger,salad,vegetarian,rib,salad,met,gerookt,noors,zalm,pasta,riso,komkomm,rode,yoghurtlimoendress"
3919,"orient,bbq,onli,deliveroo,dolm,barg,muh,gefllt,weinbltter"
3920,"orient,bbq,onli,deliveroo,sir,torschi,eingelegt,knoblauchzehen"
3921,"orient,bbq,onli,deliveroo,borani,bademjan,gebraten,auberginen,serviert,mit,joghurt,und,minz"
3922,"orient,bbq,onli,deliveroo,tschelo,kabab,tschendj,spie,lammfiletstcken,mariniert,und,zwiebeln,serviert,mit,rei,und,grilltom"
3923,"mediterranean,falafel,onli,deliveroo,ticket,restaur,assiett,amaken,mezz,froid,brochett,taouk,brochett,kafta"
3924,"mediterranean,falafel,onli,deliveroo,ticket,restaur,lahm,bajin,galett,libanais,viand"
3935,"burger,rib,guilti,pleasur,notori,pig,beef,patti,pull,pork,bacon,cheddar,tomato,lettuc,bacon,mayo,hous,ketchup"
3942,"burger,rib,guilti,pleasur,oxxx,and,bone,beef,patti,pull,cheek,emment,chees,lettuc,tomato,bbq,mayo,hous,ketchup"
3943,"burger,rib,guilti,pleasur,look,could,kale,spice,chickpea,and,kale,patti,marin,halloumi,fri,tomato,emment,tomato,and,chilli,chutney,lettuc,mint,yoghurt"
3944,"american,onli,deliveroo,most,love,burger,guilti,pleasur,water"
3947,"american,onli,deliveroo,most,love,burger,guilti,pleasur,fanta,orang"
3948,"american,onli,deliveroo,most,love,burger,guilti,pleasur,water"
3951,"american,onli,deliveroo,most,love,burger,guilti,pleasur,fanta,orang"
3952,"british,breakfast,egg,big,flavour,small,price,english,breakfast,free,rang,egg,cumberland,sausag,premium,dutch,bacon"
3953,"british,breakfast,egg,big,flavour,small,price,falafel,halloumi,date,falafel,grill,halloumi,houmou,mix,med,grill,veget"
3954,"japanes,fish,perfect,for,share,hot,spici,tuna,maki,relleno,panko,cubierto,tartar,atn,picant"
3955,"orient,bbq,onli,deliveroo,dugh,persisch,joghurtgetrnk"
3956,"american,guilti,pleasur,chicken,milkshak,littl,bacon,chees,grill,bacon,melt,cheddar,chees,secret,sauc"
3957,"american,guilti,pleasur,chicken,milkshak,bacon,chees,grill,bacon,melt,cheddar,chees,secret,sauc"
3958,"halal,formul,chawarma,sojok,sandwich,chawarma,une,boisson,choix,baklawa"
3959,"bistro,guilti,pleasur,great,for,lunch,pasta,oven,bake,cajun,chicken,with,potato,salad,mushroom,sauc,side,salad"
3960,"bistro,guilti,pleasur,great,for,lunch,pasta,saut,tiger,prawn,with,garlic,chilli,onion,chop,parsley,oliv,oil,with,side,toast,baguett"
3964,"british,breakfast,egg,big,flavour,small,price,gluten,free,classic,british,handmad,gluten,free,beef,patti,emment,chees,leafi,salad,tomato,red,onion,gherkin,ketchup,mayonnais,brioch,style,gluten,free,bun"
3974,"british,breakfast,egg,big,flavour,small,price,egg,florentin,with,spinach"
3975,"british,breakfast,egg,big,flavour,small,price,classic,chicken,burger,grill,chicken,breast,leaf,salad,tomato,mayonnais,soft,pretzel,lye,roll"
3976,"japanes,fish,perfect,for,share,yakisoba,fideo,salteado,con,verdura,pollo,langostino"
3977,"japanes,fish,perfect,for,share,misoshiru,sopa,miso,pollo,con,tofu,cebolla,tierna"
3978,"mediterranean,falafel,onli,deliveroo,ticket,restaur,soujouk,sauciss,piment,ail,cumin"
3979,"mediterranean,falafel,onli,deliveroo,ticket,restaur,foul,moudamma,fve,huil,doliv,citron"
3980,"mediterranean,falafel,onli,deliveroo,ticket,restaur,kafta,brochett,viand,hach,oignon,persil,taboul,homo,moutab"
3981,"mediterranean,falafel,onli,deliveroo,ticket,restaur,grillad,mixt,chich,kebab,kafta,chich,taouk,taboul,homo,moutab"
3982,"mediterranean,falafel,onli,deliveroo,ticket,restaur,fattouch,salad,crudit,frach,pain,grill"
3984,"indian,asian,cream,the,crop,sandwich,beef,bulgogi,korean,beef,stew,korean,rice"
3985,"mezz,big,flavour,small,price,wrap,bbq,baba,ganoush,wholem,pitta,bread,grill,aubergin,blend,with,tahini,oliv,oil,and,lemon,juic"
3987,"mezz,big,flavour,small,price,wrap,bbq,garlic,mushroom,saute,garlic,with,herb,and,spice"
4001,"mediterranean,falafel,onli,deliveroo,ticket,restaur,rkakat,pice,feuillet,fromag"
4002,"mediterranean,falafel,onli,deliveroo,ticket,restaur,salad,raheb,aubergin,poivron,oignon,tomat,persil"
4003,"mediterranean,falafel,onli,deliveroo,ticket,restaur,rserv,couvent"
4004,"mediterranean,falafel,onli,deliveroo,ticket,restaur,ksara"
4010,"american,guilti,pleasur,chicken,milkshak,tender,serv,with,cajun,sauc,garlic,mayo,the,side"
4011,"halal,feuill,vign,riz,parfum,menth,citron"
4012,"bistro,guilti,pleasur,great,for,lunch,pasta,shred,chicken,with,veget,salad,mix,green,salad,broccoli,cauliflow,carrot,tomato,and,calamansi,spici,garlic,dress"
4013,"bistro,guilti,pleasur,great,for,lunch,pasta,monowai,sauvignon,blanc,hawk,bay,new,zealand,pale,straw,green,colour,thi,wine,offer,gooseberri,and,fresh,pineappl,aromaswith,underli,note,citru,delic,balanc,with,crisp,acid,which,ensureslength,and,fresh"
4014,"sandwich,burger,salad,vegetarian,rib,big,anni,rundvleesburg,sesam,bun,kaa,tomaat,uienringen"
4021,"indian,asian,cream,the,crop,sandwich,chicken,tikka,avocado,wrap,spici,chicken,tomato,lettuc,avocado"
4029,"halal,chawarma,poulet,minc,poulet,marin"
4031,"bistro,guilti,pleasur,great,for,lunch,pasta,the,lane,black,label,meet,cabernet,sauvignon,amex,tower,club,wine,award,silver,award,adelaid,hill,australiadeep,plum,red,colour,with,complex,violet,cassi,chocmint,plum,tobacco,leaf,flavour,the,palat,silki,smooth,red,and,black,berri,satsuma,plum,subtl,clove,complex,long,lusciou,tannin,eleg,fine,seamless"
4032,"burger,rib,guilti,pleasur,dog,pull,cheek,fri,onion,cheddar,black,pepper,and,shallot,mayo,hous,ketchup"
4042,"bistro,guilti,pleasur,great,for,lunch,pasta,grill,summer,veget,salad,roast,summer,veget,garden,green,balsam,dress"
4043,"bistro,guilti,pleasur,great,for,lunch,pasta,roast,peke,duck,salad,japanes,cucumb,scallion,cherri,tomato,crispi,wanton,skin,sesam,plum,dress"
4044,"bistro,guilti,pleasur,great,for,lunch,pasta,deepfri,bread,mushroom,with,smoke,paprika,garlic,aioli,dip"
4050,"japanes,fish,perfect,for,share,synera,tinto,catalua"
4051,"japanes,fish,perfect,for,share,cabeza,pata,cerdo,con,butifarra,negra,blanca,con,salsa,daikon"
4052,"japanes,fish,perfect,for,share,oroya,macabeo,moscatel,castilla"
4053,"japanes,fish,perfect,for,share,que,paraul,pla,bage,cavernet,sauvignon,merlot,syrah,sumol"
4054,"orient,bbq,onli,deliveroo,nargessi,essfenadj,gednstet,blattspinat,mit,eiern,und,gewrzen,pikant"
4067,"american,onli,deliveroo,most,love,burger,guilti,pleasur,bacon,cheeseburg,doubl,patti,american,chees,and,bacon"
4068,"american,onli,deliveroo,most,love,burger,guilti,pleasur,bacon,burger,doubl,patti,with,bacon"
4069,"american,onli,deliveroo,most,love,burger,guilti,pleasur,bacon,cheeseburg,doubl,patti,american,chees,and,bacon"
4070,"american,onli,deliveroo,most,love,burger,guilti,pleasur,bacon,burger,doubl,patti,with,bacon"
4075,"orient,bbq,onli,deliveroo,torschi,eingelegt,gems"
4077,"orient,bbq,onli,deliveroo,khoresh,fessenjan,sauc,gemahlenen,walnssen,granatapfelmark,und,hhnchenfleisch,ssauer"
4078,"orient,bbq,onli,deliveroo,koresh,bami,okraschoten,und,lammfleisch,tomatensauc"
4079,"orient,bbq,onli,deliveroo,tschelo,kabab,djudj,hhnchenspi,mit,knochen,mariniert,und,zwiebeln,serviert,mit,rei"
4080,"orient,bbq,onli,deliveroo,pinocchio,spezial,kombin,einem,lammkotelett,geflgel,und,hackfleischspi,serviert,mit,rei,und,grilltom"
4095,"american,onli,deliveroo,most,love,burger,guilti,pleasur,corona"
4099,"american,onli,deliveroo,most,love,burger,guilti,pleasur,corona"
4104,"american,guilti,pleasur,chicken,milkshak,littl,chilli,beef,chilli,hot,jalapeno,tomato,lettuc,secret,sauc"
4106,"halal,bourgoul,tomat,poivron"
4107,"bistro,guilti,pleasur,great,for,lunch,pasta,crispyfri,bread,pork,cutlet,with,garlic,rice,green,pea,and,homemad,sweet,sour,sauc"
4108,"sandwich,burger,salad,vegetarian,rib,friss,zomersalad,watermeloen,feta,crunchi,hazelnoot,waterk,honingdress"
4109,"american,onli,deliveroo,most,love,burger,guilti,pleasur,littl,cajun,style,our,fri,are,cook,pure,tasti,peanut,oil,choic,five,guy,style,cajun,style"
4110,"american,onli,deliveroo,most,love,burger,guilti,pleasur,larg,five,guy,style,our,fri,are,cook,pure,tasti,peanut,oil,choic,five,guy,style,cajun,style"
4111,"american,onli,deliveroo,most,love,burger,guilti,pleasur,littl,cajun,style,our,fri,are,cook,pure,tasti,peanut,oil,choic,five,guy,style,cajun,style"
4112,"american,onli,deliveroo,most,love,burger,guilti,pleasur,larg,five,guy,style,our,fri,are,cook,pure,tasti,peanut,oil,choic,five,guy,style,cajun,style"
4117,"british,breakfast,egg,big,flavour,small,price,aristocrat,chicken,grill,chicken,breast,crispi,bacon,avocado,leaf,salad,tomato,mayonnais,soft,pretzel,lye,roll"
4118,"japanes,fish,perfect,for,share,gohan,bol,arroz,japon,con,tamago"
4119,"japanes,fish,perfect,for,share,ramen,koi,fideo,con,cansalada,huevo,ibrico,vegetal"
4120,"mediterranean,falafel,onli,deliveroo,ticket,restaur,oriental,tomat,laitu,concombr,poivron,vert,citron,huil,doliv"
4122,"indian,asian,cream,the,crop,sandwich,malaysian,chicken,satay,pcsspici,onion,chili,peanut,sauc,jasmin,rice"
4123,"mezz,big,flavour,small,price,wrap,bbq,tzatziki,dip,with,wholem,pitta"
4124,"mezz,big,flavour,small,price,wrap,bbq,roast,veget,serv,with,wholem,pitta"
4127,"halal,samboussek,viand,pice,viand,buf,oignon"
4128,"halal,samboussek,fromag,pice,feta,persil"
4129,"halal,makanek,sauciss,dagneau,pice,pignon"
4140,"orient,bbq,onli,deliveroo,salat,spezial,gemischt,salat,mit,gebratenen,hhnchen,und,zwiebeln"
4142,"orient,bbq,onli,deliveroo,ashrescht,eintopf,nach,persisch,art,mit,bohnen,linsen,spinat,krutern,angerichtet,mit,molk,gersteten,zwiebeln,und,minz"
4143,"mediterranean,falafel,onli,deliveroo,ticket,restaur,ksara,blanc"
4156,"halal,moussaka,aubergin,poi,chich,tomat"
4157,"bistro,guilti,pleasur,great,for,lunch,pasta,bake,sea,bass,with,eggplant,and,tomato,salsa,grill,eggplant,tomato,and,onion"
4158,"bistro,guilti,pleasur,great,for,lunch,pasta,clam,spaghetti,pasta,with,garlic,onion,chili,parsley,and,white,wine"
4159,"bistro,guilti,pleasur,great,for,lunch,pasta,chateau,castillonn,bordeaux,bordeaux,franc,tower,club,wine,award,best,the,best,award,gold,awardvarietalsauvignon,blanca,burst,refresh,zest,the,nose,fruiti,and,yet,balanc,the,palateand,end,with,touch,eleg,that,linger"
4163,"orient,bbq,onli,deliveroo,freitag,lubia,polo,basmatirei,mit,grnen,bohnen,einer,leichten,tomatensauc,und,lammfleischstcken"
4164,"ramen,big,flavour,small,price,perfect,for,share,noodl,marisco"
4165,"ramen,big,flavour,small,price,perfect,for,share,moumou,ternera"
4167,"middl,eastern,mediterranean,salad,healthi,food,halal,super,food,chicken,quinoa,salad,box,superfood,salad,box,with,quinoa,lettuc,base,top,with,guacamol,tomato,coriand,salsa,sweet,potato,falafel,greek,tzatziki,and,saute,chicken,light,tomato,sauc"
4181,"american,guilti,pleasur,chicken,milkshak,coca,cola,glass,bottl"
4182,"american,guilti,pleasur,chicken,milkshak,sweet,potato,fri,serv,with,sweet,chilli,sauc"
4184,"halal,plat,chich,taouk,brochett,poulet,roug,poulet,blanc,servi,avec,hommo,salad,daubergin,crme,dail,taboul,batata,harra,pain"
4185,"halal,plat,sojok,petit,sauciss,pice,napp,citron,moutab,taboul,hommo,pain"
4186,"halal,plat,makaneck,petit,sauciss,parfum,napp,citron,houmou,moutab,tabboul,riz,pain"
4187,"halal,plat,dail,poulet,ail,poulet,marin,lail,citron,coriandr,salad,daubergin,crme,dail,batata,harra,taboul"
4191,"bistro,guilti,pleasur,great,for,lunch,pasta,summer,veget,pasta,spaghetti,with,assort,veget,tomato,sauc"
4192,"bistro,guilti,pleasur,great,for,lunch,pasta,moletto,colmello,rosso,veneto,itali,variet,merlot,franconiaimpenetr,rubyr,with,garnethu,the,intens,and,gener,offer,rangeof,scent,hint,sweet,chocol,slight,cocoa,bite,mediterranean,spice,and,liquoriceaccompani,the,intens,trace,ripe,plum,and,morel,cherryit,full,power"
4198,"british,breakfast,egg,big,flavour,small,price,juici,water,pomegran,blackcurr"
4199,"japanes,fish,perfect,for,share,yakitori,pollo,con,salsa,teriyaki,sesamo"
4200,"japanes,fish,perfect,for,share,uzura,tamago,huevo,codorniz,con,salsa,okonomiyaki"
4202,"mediterranean,falafel,onli,deliveroo,ticket,restaur,labneh,fromag,blanc,fait,partir,lait,caill"
4204,"indian,asian,cream,the,crop,sandwich,chicken,tikka,pizza,tandoori,chicken,tomato,onion,green,chili"
4205,"mezz,big,flavour,small,price,wrap,bbq,spinach,and,feta,blanch,spinach,serv,with,feta,chees,ajvar,sauc,and,salad,hot,harrissa,sauc,option"
4206,"mezz,big,flavour,small,price,wrap,bbq,lamb,shawarma,wrap,marin,pull,lamb,serv,with,fri,tomato,onion,homemad,garlic,sauc,and,salad"
4207,"mezz,big,flavour,small,price,wrap,bbq,chicken,shawarma,wrap,tradit,chicken,kebab,serv,with,fri,tomato,onion,homemad,garlic,sauc,and,salad"
4211,"bistro,guilti,pleasur,great,for,lunch,pasta,mix,green,salad,with,cherri,tomato,roast,mushroom,avocado"
